site,n,type,variant_positive,date_end,session_type
Redcliffe,1,beta 2d.ii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.ii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.ii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.ii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.ii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.ii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.ii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.ii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.ii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.ii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.ii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.ii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.ii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.ii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.ii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.ii,TRUE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.ii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.ii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.ii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.ii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.ii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.ii,TRUE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.ii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.ii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.ii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.ii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.ii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.ii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.ii,TRUE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.ii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.ii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.ii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.ii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.ii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.i,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.i,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.i,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.i,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.i,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.i,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.i,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.i,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.i,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.i,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.i,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.i,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.i,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.i,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.i,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.i,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.i,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.i,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.i,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.i,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.i,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.i,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.i,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.i,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.i,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.i,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.i,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.i,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.i,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.i,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.i,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.i,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.i,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.i,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.i,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.i,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.i,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.i,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.i,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.iii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.iii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.iii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.iii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.iii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.iii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.iii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.iii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.iii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.iii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.iii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.iii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.iii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.iii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.iii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.iii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.iii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.iii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.iii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.iii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.iii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.iii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.iii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.iii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.iii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.iii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.iii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.iii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.iii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.iii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.iii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.iii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.iii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.iii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.iii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.iii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.iii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.iii,FALSE,2020-03-03T00:00:00Z,C
Redcliffe,1,beta 2d.iii,FALSE,2020-03-03T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.v,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.vi,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iv,TRUE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iv,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iv,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iv,TRUE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iv,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iv,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iv,TRUE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iv,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iv,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iv,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iv,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iv,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iv,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iv,TRUE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iv,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iv,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iv,TRUE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iv,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iv,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iv,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iv,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iv,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iv,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iv,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iv,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iv,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iv,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iv,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iv,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iv,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iv,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iv,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iv,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iv,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iv,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iv,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iv,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iv,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iv,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.ii,TRUE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.ii,TRUE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.ii,TRUE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.iii,FALSE,2020-03-10T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2020-05-07T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2020-05-07T00:00:00Z,C
Toowoomba,1,beta 2d.i,FALSE,2020-05-07T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2020-05-07T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2020-05-07T00:00:00Z,C
Toowoomba,1,beta 2d.ii,FALSE,2020-05-07T00:00:00Z,C
